id,text,sentiment,aspect
292,"cô dạy rất nhiệt tình và dễ hiểu , rất chu đáo , ân cần và quan tâm tới sinh viên .",positive,ky_nang_giang_day
293,"chương trình học không mang lại hiệu quả , chỉ mang tính chất đối phó , sinh viên không học hỏi và có thêm kinh nghiệm nhiều khi đi học thực hành .",negative,chuong_trinh_hoc
294,"dễ chịu và giảng dễ hiểu , tạo cảm giác thích thú cho sinh viên .",positive,hanh_vi
295,""" các bạn có hiểu ý thầy wzjwz287 không ạ "" ( đáp lại thầy là sự im lặng ) .",negative,ky_nang_giang_day
296,"giảng viên dạy tương đối dễ hiểu , vui tính .",positive,hanh_vi
297,"quản lý như vậy dẫn đến tình trạng "" cha chung không ai khóc "" .",negative,noi_chung
298,"dạy buồn ngủ , khó hiểu .",negative,ky_nang_giang_day
299,mong giảng viên ngày càng chấn chỉnh việc dạy học để các khoá sau được hiểu tốt hơn .,negative,ky_nang_giang_day
300,"cô đến lớp đúng giờ , giảng dễ hiểu .",positive,ky_nang_giang_day
301,"giảng viên cung cấp đầy đủ kiến thức , tài liệu học tập .",positive,kien_thuc
302,"giảng viên lần đầu giảng dạy , chưa có nhiều kinh nghiệm truyền đạt .",negative,kinh_nghiem
303,hay .,positive,noi_chung
304,nên hướng dẫn thêm nhiều tài liệu để sinh viên được chủ động hơn trong học tập .,positive,de_xuat
305,"thầy không quan tâm đến việc học của sinh viên , nhiệm vụ của thầy là lên lớp đọc slide cho các bạn khác nên trình trạng sinh viên nghỉ rất nhiều .",negative,ky_nang_giang_day
306,"đồ án cuối kỳ trong vòng một tháng cuối , áp dụng được quy trình thực tế .",positive,bai_tap
307,"thầy dạy tận tâm , giúp đỡ học sinh , phương pháp giảng dạy đạt hiệu quả .",positive,ky_nang_giang_day
308,"cô giảng dạy rất có tâm với nghề , đôi khi cô còn cho tụi em thêm bài tập tự luyện .",positive,bai_tap
309,"giảng viên tận tâm , nhiệt tình với sinh viên , luôn lắng nghe , giải đáp tất cả các thắc mắc của sinh viên , luôn tạo được ngữ cảnh cho sinh viên thảo luận về bài học .",positive,hanh_vi
310,dùng lời lẽ để ép buộc sinh viên .,negative,hanh_vi
311,dạy hay dễ hiểu .,positive,ky_nang_giang_day
312,"thầy rất nhiệt tình , giảng dễ hiểu .",positive,ky_nang_giang_day
313,và sinh viên lên trường cũng chỉ tự làm như vậy thì ở nhà làm còn sướng hơn !,negative,noi_chung
314,giảng viên nghỉ 3 ngày không có lý do .,negative,hanh_vi
315,thầy thường xuyên bỏ lớp .,negative,hanh_vi
316,thầy vô cùng hài hước tạo không khí lớp học vui vẻ cho sinh viên .,positive,hanh_vi
317,"cách mà thầy hướng cho sinh viên tiếp cận kiến thức , tính chuyên nghiệp trong việc đưa ra những ví dụ thực tiễn phản ánh tốt kiến thức lý thuyết , hướng dẫn cho sinh viên cách tiếp cận với tài liệu tiếng anh .",positive,ky_nang_giang_day
318,"ví dụ phù hợp với nội dung kiến thức , hướng dẫn chi tiết .",positive,ky_nang_giang_day
319,"chỉ dẫn tận tình , giảng bài dễ hiểu .",positive,hanh_vi
320,"nhiệt tình , biết cách truyền đạt .",positive,hanh_vi
321,phương pháp dạy phải cụ thể chi tiết hơn .,negative,ky_nang_giang_day
322,"cô tận tâm , nhiệt tình trong giảng dạy .",positive,ky_nang_giang_day
323,"cơ sơ vật chất tốt , giảng hay .",positive,ky_nang_giang_day
324,bài thực hành được xây dựng phù hợp với nội dung lý thuyết .,positive,bai_tap
325,"nếu được , nên giành thời gian làm đồ án tại giờ thực hành , không cần phải về nhà làm .",negative,bai_tap
326,"giảng viên nhiệt tình , vui vẻ .",positive,hanh_vi
327,"thầy dạy rất tốt , cung cấp kiến thức sâu , đủ với khả năng sinh viên .",positive,kien_thuc
328,giáo viên giải đáp thắc mắc nhiệt tình .,positive,hanh_vi
329,"giáo viên đến đúng giờ , dạy nhiệt tình và cho bài tập để làm .",positive,hanh_vi
330,"cô giảng bài dễ hiểu , nói chuyện rất truyền cảm .",positive,hanh_vi
331,cho ôn tập một đường ra đề một kiểu .,negative,noi_chung
332,"thường xuyên kiểm tra kiến thức sinh viên , đảm bảo được chất lượng kiến thức môn học .",positive,kien_thuc
333,cách cô sắp xếp sinh viên khi thi giữa kỳ rất lộn xộn .,negative,hanh_vi
334,"cô dạy rất tốt , nhiệt tình dễ hiểu .",positive,ky_nang_giang_day
335,dạy khá chắc chắn .,positive,ky_nang_giang_day
336,"cô giảng hay , có ví dụ dễ hiểu , có làm mẫu bài tập , nhiệt tình .",positive,bai_tap
337,mong thầy giải bài tập nhiều hơn là nói toàn là lý thuyết .,negative,ky_nang_giang_day
338,"chấm điểm quá nhiều , chưa quá quan tâm đến việc sinh viên đã hiểu hay chưa .",negative,cham_diem
339,"vui vẻ , hài hòa , tích cực trong giảng dạy .",positive,hanh_vi
340,thầy có kiến thức rất rộng .,positive,kien_thuc
341,"giảng viên bám sát hơn nội dung môn học , tránh đi lan man .",negative,ky_nang_giang_day
342,dạy học nhiệt tình giải nhiều bài tập khó mà bọn em làm không ra .,positive,ky_nang_giang_day
343,thầy luôn hướng dẫn rất chi tiết cho sinh viên !,positive,hanh_vi
344,"bài tập quá khó hiểu , quá lan man , chỉ có một vài bài là hợp lý nhưng cũng khó làm .",negative,bai_tap
345,"thầy cũng vui tính , nói chuyện liên hệ thực tiễn cao .",positive,hanh_vi
346,"giảng viên nhiệt tình , thân thiện , giảng dạy hiệu quả , dễ tiếp thu , liên tục update bài tập lên moodle để sinh viên dễ dàng làm bài .",positive,bai_tap
347,"nhưng thầy rất ra dáng một doanh nhân thành đạt , một người diễn thuyết tạo cảm hứng nhiều hơn là kiến thức phù hợp với sinh viên .",positive,hanh_vi
348,thường xuyên nghỉ không thông báo trước và đi trễ .,negative,hanh_vi
349,nên dành thời gian cho các bạn sửa bài rồi mới làm bài mới .,negative,bai_tap
350,giáo viên còn khá dễ dãi với sinh viên .,negative,hanh_vi
351,"thầy giảng dạy nhiệt tình , hăng say !",positive,ky_nang_giang_day
352,"thầy không nhiệt tình trong cách dạy , cũng như hướng dẫn sinh viên thực hành .",negative,hanh_vi
353,"học xong môn học chỉ có thể nói chắc chắn một điều , đủ để chém gió , còn lại thực tế mạng là cái gì ?",negative,noi_chung
354,thầy dạy hơi buồn ngủ một tí .,negative,hanh_vi
355,"thầy dạy tốt , ngoài việc dạy những kiến thức chuyên nghành cho sinh viên thầy còn nói về các kỹ năng khác như cách đọc papers , công việc , công nghệ mới .",positive,ky_nang_giang_day
356,"bài giảng mang tính thực tế cao , giảng viên tận tình hướng dẫn .",positive,hanh_vi
357,giảng dạy có trách nhiệm tuy có nghỉ nhưng có bù đảm bảo đủ lượng kiến thức cho sinh viên .,positive,ky_nang_giang_day
358,giáo viên giảng dậy có kết hợp với các thông tin mới nhất .,positive,kien_thuc
359,"nhiều lúc nói chuyện ngoài lề hơi nhiều , dạy thâm giờ .",negative,hanh_vi
360,dạy nhanh dẫn đến nhiều lúc khó hiểu .,negative,ky_nang_giang_day
361,"cần có thêm các hoạt động nghe nhìn như video clip , hình ảnh , các hoạt động ngoại khóa , có các buổi tham gia nói chuyện với người nước ngoài .",positive,de_xuat
362,"cần một giảng viên có nhiệt huyết , tận tâm với lớp hơn .",negative,hanh_vi
363,"thầy giảng dễ hiểu , có sửa bài tập mẫu cho các dạng đề .",positive,bai_tap
364,sửa và cho các bài tập rõ ràng hơn !,negative,bai_tap
365,"giảng viên dạy đầy đủ kiến thức , có liên hệ thực tế nhiều giúp sinh viên hiểu rõ hơn về cách thức hoạt động của những kiến thức được học .",positive,kinh_nghiem
366,cô giảng dạy hết mình .,positive,ky_nang_giang_day
367,thầy ngầu quá em hơi sợ .,negative,hanh_vi
368,giảng viên truyền đạt kiến thức hiệu quả .,positive,ky_nang_giang_day
369,học sinh yêu cầu giảng lại không giảng lại và bảo về tự xem lại .,negative,hanh_vi
370,"dễ hiều , dễ tiếp thu .",positive,ky_nang_giang_day
371,"lý thuyết tốt , đồ án hay .",positive,bai_tap
372,em chúc thầy luôn hạnh phúc ạ .,positive,noi_chung
373,thầy thường xuyên đặt ra các câu hỏi trên lớp giúp sinh viên dễ tiếp thu bài .,positive,ky_nang_giang_day
374,"ngoài ra , giảng viên tốt về các mặt còn lại .",positive,noi_chung
375,về thái độ giải đáp thắc mắc cho sinh viên của giảng viên cảm giác rất khó chịu làm cho sinh viên không muốn hỏi thêm điều gì nữa .,negative,hanh_vi
376,thầy nhiệt tình giảng bài !,positive,hanh_vi
377,kiến thức được học ở lý thuyết cần được áp dụng một cách thực tiễn vào thực hành .,negative,kien_thuc
378,"giảng viên giảng dạy tốt , dễ hiểu .",positive,ky_nang_giang_day
379,thầy không có dạy .,negative,ky_nang_giang_day
380,"giảng viên sử dụng thời gian lên lớp không hiểu quả dẫn đến việc dạy lố giờ , dạy bù quá nhiều .",negative,ky_nang_giang_day
381,"rèn luyện cho sinh viên kỹ năng làm việc nhóm , nâng cao tính chủ động của sinh viên .",positive,kinh_nghiem
382,giảng viên không đảm bảo giờ lên lớp và nghỉ mà không thông báo trước làm mất thời gian của sinh viên .,negative,hanh_vi
383,dạy khó hiểu và lên lớp muộn .,negative,ky_nang_giang_day
384,"thường xuyên lên lớp rất muộn , không cung cấp đề cương môn học , chấm điểm chủ quan và thường xuyên nặng lời với sinh viên .",negative,cung_cap_tai_lieu
385,"cô vui tính , thân thiện .",positive,hanh_vi
386,phòng thực hành về mạng cần có nhiều trang thiết bị về mạng hơn để sinh viên có thể thực hành trên máy móc chứ không phải học thông qua các phần mềm .,positive,de_xuat
387,"thầy giảng hay , truyền cảm hứng , tạo hứng thú nghe giảng .",positive,ky_nang_giang_day
388,"giảng viên dạy nhiệt tình , dễ hiểu , kỹ càng , chu đáo .",positive,hanh_vi
389,thầy rất nhiệt tình giảng dạy và tạo môi trường hỗ trợ sinh viên học tập tốt nhất có thể .,positive,hanh_vi
390,cách giảng bài của thầy chưa thu hút được nhiều sinh viên .,negative,ky_nang_giang_day
391,"giảng viên nhiệt tình giảng dạy , chỉ bảo tận tình , chu đáo .",positive,hanh_vi
392,rất thực tế không dài dòng .,positive,kinh_nghiem
393,cô không cung cấp đáp án bài tập trên moodle .,negative,bai_tap
394,khó tiếp thu .,negative,ky_nang_giang_day
395,"giảng viên dạy nhiệt tình , tâm huyết dễ hiểu !",positive,ky_nang_giang_day
396,"luôn hướng dẫn tận tình sinh viên đi đúng lộ trình , tuy thời gian đầu hơi khó hiểu vì toàn bộ bài giảng của thầy được viết bằng tiếng anh .",negative,ky_nang_giang_day
397,"thầy nhiệt tình tận tâm , đề cập thực tế và các phương pháp học dễ hiểu .",positive,ky_nang_giang_day
398,"cô nhiệt tình , lớp sinh động , truyền đạt kiến thức tốt .",positive,ky_nang_giang_day
399,"giáo viên rất nhẹ nhàng lịch sự , dễ mến , luôn đảm bảo đủ giờ dạy và luôn đúng giờ .",positive,hanh_vi
400,giáo viên chưa chủ động giảng dạy .,negative,ky_nang_giang_day
401,"thầy vui tính , tiết học sôi động .",positive,hanh_vi
402,nói dễ nghe .,positive,ky_nang_giang_day
403,"thầy giảng rất tuyệt , có sức thu hút lạ kỳ .",positive,hanh_vi
404,"thầy nhiệt tình vui tính , dạy dễ hiểu .",positive,hanh_vi
405,"thầy thân thiện , dạy dễ hiểu , phương pháp giảng dạy hay .",positive,ky_nang_giang_day
406,"còn bình thường đến lớp thầy chỉ làm việc trên máy của thầy , không nói gì cả .",negative,hanh_vi
407,thầy biết lắng nghe ý kiến từ học sinh .,positive,hanh_vi
408,"lớp thường xuyên đổi giáo viên , nhiều buổi học nghỉ không thông báo .",negative,hanh_vi
409,"thầy giảng bài hay , hài hước .",positive,hanh_vi
410,thầy truyền đạt rất nhiệt tình và dễ hiểu .,positive,hanh_vi
411,"nhiều sinh viên chán nản , thông báo nghỉ thì muộn , lên trường rồi mới nhận được thông báo nghỉ học .",negative,noi_chung
412,khả năng truyền đạt kiến thức cao .,positive,ky_nang_giang_day
413,thầy đẹp trai nhưng trông có pha chút nữ tính .,neutral,noi_chung
414,"cô dạy nhiệt tình , luôn quan tâm đến học sinh .",positive,hanh_vi
415,"rất hài lòng về cô , cô rất nhiệt tình .",positive,hanh_vi
416,"cô dạy rất kỹ , nhiệt tình , cô luôn giám sát thái độ và chất lượng học tập của sinh viên , và luôn cóc những bào tập về nhà để sinh viên luyện tập thêm ở nhà .",positive,bai_tap
417,"vui tính , nhanh tiếp thu bài học .",positive,hanh_vi
418,giảng viên nhiệt tình và tận tâm với sinh viên .,positive,hanh_vi
