Sentence,Aspect Term,polarity,augmented_sentences
"The highlight of the night was the mayonaisse for my side of fries I received from one of the food runners, which is not good considering the bill was nearly $100.",mayonaisse,negative,"The highlight of the evening turned out to be the mayonaisse accompanying my fries, handed over by a food runner, and it was not good, especially considering the nearly $100 bill."
"For the quality of food, a little too expensive.",quality of food,negative,"Regarding the quality of food, it feels a bit overpriced."
"For the quality of food, a little too expensive.",quality of food,negative,"Concerning the quality of food, it is somewhat too expensive."
"For the quality of food, a little too expensive.",quality of food,negative,"With respect to the quality of food, it seems a little pricey."
The food was bland oily.,food,negative,The food was bland and oily.
The food was bland oily.,food,negative,The food tasted bland and greasy.
The food was bland oily.,food,negative,The food came out bland and oily.
"Service was slow, but the people were friendly.",Service,negative,"Service was sluggish, though the staff were friendly."
"Service was slow, but the people were friendly.",Service,negative,"Service lagged, but the staff were welcoming."
"Service was slow, but the people were friendly.",Service,negative,"Service was delayed, yet the staff were cordial."
The hot and sour soup was unbearably hot and tasted of only pepper and nothing else.,pepper,negative,"The hot and sour soup was unbearably hot and its flavor came solely from pepper, with no other taste to offset it."
The hot and sour soup was unbearably hot and tasted of only pepper and nothing else.,pepper,negative,"The hot and sour soup was scorching hot and tasted only of pepper, lacking any other flavor."
The hot and sour soup was unbearably hot and tasted of only pepper and nothing else.,pepper,negative,"The hot and sour soup was too hot and its only flavor was pepper, making it taste monotonous."
Kind of a small place but I guess if they are not too busy might be able to fit a group or kids.,place,negative,"The place is rather small, but if it's not too busy, it could fit a group or kids."
Kind of a small place but I guess if they are not too busy might be able to fit a group or kids.,place,negative,"This place is somewhat cramped, yet it may hold a group or kids when not busy."
Kind of a small place but I guess if they are not too busy might be able to fit a group or kids.,place,negative,"It's a pretty small place, but if it's not overcrowded, it might accommodate a group or kids."
"The service is always bad though, don't expect much of anything from your server, and I would not recommend bringing a date here either.",service,negative,"Service is consistently bad; don’t anticipate much from your server, and I wouldn’t recommend bringing a date here."
"The service is always bad though, don't expect much of anything from your server, and I would not recommend bringing a date here either.",service,negative,"The service remains terrible; you shouldn’t expect much from your server, and I wouldn’t advise taking a date to this place."
"The service is always bad though, don't expect much of anything from your server, and I would not recommend bringing a date here either.",service,negative,"Service is always poor, so don’t count on anything from your server, and I would not recommend bringing a date to this restaurant."
"For the people who want great food plus great service, Roxy is a place to AVOID!",food,negative,"If you're after great food and excellent service, you should steer clear of Roxy."
"For the people who want great food plus great service, Roxy is a place to AVOID!",food,negative,Those seeking great food and top-notch service should avoid Roxy.
